FILE_ID	SOURCE	TARGET
deteccion-pulmon-pdq	Los perjuicios de los procedimientos diagnósticos y terapéuticos se presentan con mayor frecuencia en quienes han fumado durante largos periodos o quienes son grandes fumadores porque las comorbilidades relacionadas con el tabaquismo multiplican el riesgo. 	Los perjuicios de las pruebas de diagnóstico pueden ser más frecuentes en pacientes con problemas médicos por haber fumado demasiado o durante mucho tiempo.
deteccion-pulmon-pdq	A partir de evidencia sólida, los exámenes de detección con radiografía del tórax o estudio citológico del esputo no reducen la mortalidad por cáncer de pulmón en la población general ni en fumadores. 	Los exámenes de detección mediante radiografía o estudio citológico del esputo no disminuyen el riesgo de muerte por cáncer de pulmón.
deteccion-pulmon-pdq	El cáncer de pulmón es el tercer tipo de cáncer extracutáneo más frecuente en los Estados Unidos, y es la principal causa de muerte por cáncer en hombres y mujeres. 	El cáncer de pulmón es el tercer tipo más común de cáncer, aparte del cáncer de piel, en los Estados Unidos. El cáncer de pulmón es la causa de muerte principal en hombres y mujeres.
deteccion-pulmon-pdq	El factor de riesgo más importante para el cáncer de pulmón (como para muchos otros tipos de cáncer) es el consumo de tabaco. 	Fumar tabaco es el factor de riesgo más importante para el cáncer de pulmón.
deteccion-pulmon-pdq	El porcentaje estimado de casos de cáncer de pulmón a causa del tabaquismo es de 90 % en hombres y de 78 % en mujeres. 	El tabaquismo provoca 9 de cada 10 casos de cáncer de pulmón en hombres y 8 de cada 10 casos de cáncer de pulmón en mujeres.
deteccion-pulmon-pdq	Debido a que hay evidencia abundante y congruente, y a la ausencia de beneficio del ensayo PLCO, es adecuado llegar a la conclusión de que los exámenes de detección del cáncer de pulmón con radiografía del tórax o estudio citológico del esputo, sin importar el sexo o la condición de fumador, no reducen la mortalidad por cáncer de pulmón. 	Los exámenes de detección mediante radiografía o estudio citológico del esputo no disminuyen el riesgo de muerte por cáncer de pulmón.
deteccion-pulmon-pdq	Es más probable que las personas más jóvenes y aquellos sin un riesgo importante de cáncer de pulmón presenten un cáncer de pulmón a causa de la radiación de los exámenes de detección, y no que por ello se salven de morir por cáncer de pulmón. 	Las personas más jóvenes y las personas con riesgo bajo de cáncer de pulmón tienen más probabilidades de presentar cáncer de pulmón por la exposición a la radiación de las pruebas de detección que de salvarse.
tratamiento-glioma-infantil-pdq	El término glioma de tronco encefálico es una descripción genérica que hace referencia a cualquier tumor de origen neuroglial que surja en el tronco encefálico, incluso el mesencéfalo, la protuberancia y el bulbo raquídeo. 	El glioma de tronco encefálico infantil es una enfermedad por la que se forman células benignas (no cancerosas) o malignas (cancerosas) en los tejidos del tronco encefálico.
tratamiento-glioma-infantil-pdq	También se muestra el techo del mesencéfalo y la médula espinal. 	También se muestran la tienda del cerebelo y la médula espinal.
tratamiento-glioma-infantil-pdq	Hemiparesia unilateral	Pérdida de la capacidad de mover un lado de la cara o el cuerpo
tratamiento-glioma-infantil-pdq	Glioma de tronco encefálico infantil recién diagnosticado 	El glioma de tronco encefálico infantil recién diagnosticado es un tumor para el que no se ha administrado ningún tratamiento.
tratamiento-glioma-infantil-pdq	El glioma de tronco encefálico en estos niños a veces es de crecimiento lento y es posible que no requiera un tratamiento específico por años. 	En estos niños, los tumores son de crecimiento lento y tal vez no necesiten tratamiento específico durante años.
tratamiento-glioma-infantil-pdq	APX005M media un efecto citotóxico directo en las células tumorales positivas para CD40.	El anticuerpo monoclonal APX005M se une a CD40, un receptor de la superficie celular que se encuentra en ciertas células inmunitarias y en algunas células cancerosas.
deteccion-vejiga-pdq	La incidencia del cáncer de vejiga aumenta con la edad. 	La posibilidad de presentar cáncer aumenta a medida que envejece.
deteccion-vejiga-pdq	Las tasas anuales de incidencia del cáncer de vejiga han permanecido relativamente estables entre 1975 y 2017, fluctuando entre 18,9 y 22,0 (por 100 000); sin embargo, las tasas más recientes (2008-2017) han estado disminuyendo cerca de 1 % por año. 	Desde la década de 1970, las tasas de cáncer de vejiga se mantuvieron más o menos constantes, sin embargo, en los últimos años (2008 a 2017), han ido disminuyendo un poco cada año.
deteccion-vejiga-pdq	Es poco frecuente que el cáncer urotelial se presente en el revestimiento de la pelvis renal, el uréter, la próstata y la uretra. 	El cáncer que comienza en el urotelio de la vejiga es mucho más común que el cáncer que comienza en el urotelio de la uretra, los uréteres, la próstata o la pelvis renal.
deteccion-vejiga-pdq	Por el momento, el mayor factor de riesgo ambiental conocido para la población general es el tabaco, en particular, el consumo de cigarrillos; las personas que fuman tienen un aumento de riesgo de cáncer de vejiga 4 a 7 veces mayor que aquellas que nunca fumaron. 	El consumo de tabaco puede afectar el riesgo de cáncer de vejiga.
deteccion-seno-pdq	La mamografía constituye la modalidad de exámenes de detección que más se usa para la detección del cáncer de mama. 	La mamografía es el examen de detección más común para el cáncer de mama.
deteccion-seno-pdq	Se ha demostrado que el autoexamen de la mama no ofrece ningún beneficio con respecto a la mortalidad. 	No se ha comprobado que realizarse los autoexámenes de la mama con regularidad disminuya las probabilidades de morir por cáncer de mama.
deteccion-seno-pdq	Resultados positivos falsos con pruebas adicionales y ansiedad. 	Los resultados positivos falsos pueden derivar en pruebas adicionales y causar ansiedad.
deteccion-seno-pdq	Los hombres representan 1 % de los casos de cáncer de mama y de las muertes por este tipo de cáncer. 	El cáncer de mama es poco frecuente en hombres.
deteccion-seno-pdq	La incidencia del cáncer de mama es más alta en las mujeres blancas que en las mujeres negras que, además, tienen una tasa de supervivencia más baja en el momento del diagnóstico en cualquier estadio. 	Se presenta con más frecuencia en las mujeres blancas que en las mujeres negras, pero las mujeres negras mueren por cáncer de mama más a menudo que las mujeres blancas.
deteccion-seno-pdq	Es posible diagnosticar el cáncer de mama mediante la extracción de células de tejido mamario durante una biopsia para su estudio al microscopio. 	El muestreo de tejido consiste en tomar células del tejido de la mama para observarlas al microscopio.
deteccion-seno-pdq	Es posible que la mamografía de detección resulte en diagnósticos de cáncer en alrededor de 1 % de las mujeres de 66 a 79 años, pero la mayoría de estos cánceres son de riesgo bajo. 	En las mamografías de detección para aquellas mujeres que tienen entre 66 y 79 años, a veces se encuentra cáncer en un porcentaje pequeño de ellas; sin embargo, la mayoría de estos cánceres son de riesgo bajo.
deteccion-seno-pdq	Para la mamografía se utiliza radiación ionizante a fin de obtener imágenes del tejido mamario. 	Se usan rayos-X para tomar imágenes del tejido de la mama.
deteccion-seno-pdq	En un estudio en el que se examinaron los criterios de valoración para detectar el cáncer en mujeres con mamas densas sometidas a exámenes de detección complementarios (es decir, ecografía, IRM, exámenes con técnicas digitales), se observó mayor detección del cáncer; sin embargo, no se sabe si estos exámenes se traducen en mayor protección contra el cáncer. 	Las mujeres con mamas densas que se someten a exámenes de detección suplementarios (por ejemplo, una IRM) han mostrado tasas más altas de detección del cáncer de mama, pero hay pocas pruebas de que esto conlleve mejores desenlaces de salud.
deteccion-seno-pdq	El riesgo de cáncer de mama inducido por radiación se podría reducir a un quinto si las mujeres comenzaran los exámenes de detección bianuales a partir de los 50 años, en vez de comenzarlos anualmente a partir de los 40 años. 	Las mujeres que comienzan a realizarse mamogramas a partir de los 50 años tienen un riesgo muy bajo de que la exposición a la radiación de los mamogramas a lo largo de toda su vida les cause algún daño.
deteccion-seno-pdq	Sin embargo, en varios estudios se indica que la ansiedad después de la evaluación de un examen con resultado positivo falso conduce a la participación en exámenes de detección futuros. 	En varios estudios se indica que las mujeres que sienten ansiedad luego de recibir resultados positivos falsos de una prueba son más propensas a programar exámenes de detección de mama periódicos en el futuro.
deteccion-seno-pdq	Aún no se ha establecido por completo la repercusión del examen clínico de la mama (ECM) en la mortalidad por cáncer de mama. 	Se desconoce si realizarse exámenes clínicos de la mama reduce las probabilidades de morir por cáncer de mama.
tratamiento-colorrectal-pdq	Antecedentes familiares de cáncer colorrectal en un pariente de primer grado. 	Tener antecedentes familiares de cáncer de colon o cáncer de recto en un pariente de primer grado (padre, hermano o hijo).
tratamiento-colorrectal-pdq	Antecedentes personales de adenomas colorrectales, cáncer colorrectal o cáncer de ovario. 	Tener antecedentes personales de cáncer de colon, de recto o de ovario.
tratamiento-colorrectal-pdq	Afecciones hereditarias, como la poliposis adenomatosa familiar (PAF) y el síndrome de Lynch (cáncer de colon sin poliposis hereditario [HNPCC]). 	Presentar cambios heredados en ciertos genes que aumentan el riesgo de poliposis adenomatosa familiar (PAF) o síndrome de Lynch (cáncer de colon sin poliposis hereditario).
tratamiento-colorrectal-pdq	Consumo excesivo de alcohol. 	Consumir tres o más bebidas con alcohol cada día.
tratamiento-colorrectal-pdq	Raza u origen étnico: afroamericano. 	Ser de raza negra.
tratamiento-colorrectal-pdq	El cáncer de colon en estadio 0 es el tipo de lesión más superficial y se limita a la mucosa sin invasión de la lámina propia. 	En el cáncer de colon en estadio 0, se encuentran células anormales en la mucosa (capa más interna) de la pared del colon.
tratamiento-cordoma-infantil-pdq	El cordoma es un tumor óseo muy infrecuente que se origina en restos de la notocorda dentro del clivus, la columna vertebral o el sacro.	El cordoma es un tipo de tumor de crecimiento lento que se forma en cualquier lugar a lo largo de la columna vertebral desde la base del cráneo (un hueso llamado clivus) hasta el cóccix.
tratamiento-cordoma-infantil-pdq	Por lo común, la cirugía no es curativa en niños y adolescentes por la dificultad de obtener márgenes sin compromiso tumoral y la probabilidad de que el cordoma surja en la base del cráneo en lugar del sacro, lo que lo hace relativamente inaccesible a la escisión quirúrgica completa. 	En los niños y adolescentes, los cordomas se forman más a menudo en el tejido cercano a la columna vertebral en la base del cráneo o en el cóccix; por este motivo, son difíciles de extirpar por completo mediante cirugía.
tratamiento-vejiga-infantil-pdq	A diferencia de los adultos, la mayoría de los carcinomas de vejiga en los niños son de grado bajo, superficiales y tienen un pronóstico excelente después de la resección transuretral. 	Por lo habitual, el cáncer de vejiga en niños es de grado bajo (no es probable que se disemine) y el pronóstico después de una cirugía para extirpar el tumor por lo general es excelente.
pc-spes-pdq	PC-SPES es una mezcla patentada de ocho hierbas. PC-SPES se vendía como suplemento alimentario para apoyar y promover el funcionamiento sano de la próstata.	PC-SPES es una mezcla de 8 hierbas que se vendía como suplemento alimentario para mantener la próstata sana.
pc-spes-pdq	PC-SPES se recuperó y retiró del mercado debido a que ciertos lotes estaban contaminados con medicamentos de venta con receta controlados por la Administración de Alimentos y Medicamentos de los Estados Unidos. 	PC-SPES se retiró del mercado porque algunos lotes contenían, además de las hierbas, medicamentos de venta con receta.
